catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Cameroon,Member of the National Assembly of Cameroon,Tchouta Moussa Mbatkam Jean,Q111365135,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Yoyo Mohmbankah Emmanuel,Q111365142,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Abbo André Théodore,Q111366061,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Abbo Mohomadou,Q111366062,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Adji Marie-Paule,Q111366064,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Akonteh Andrew Bengkah Babila,Q111366065,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Aktai Alaou,Q111366067,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ambela Foumena Louis,Q111366069,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ambombo Nga,Q111366070,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Amvela Dominique,Q111366071,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Anoke Gaston Berdin,Q111366072,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Aoudou Dang Assabe,Q111366073,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Asah Barnabas Asane,Q111366074,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Atangana Maze Jean Alfred,Q111366075,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ava Ava Joseph Emmanuel C.,Q111366076,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ayukachale Peter Egbe,Q111366077,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bahounoui Batende Léon,Q111366078,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bakary Djalo,Q111366079,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Baloulognoli Maurice,Q111366080,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Banseka Michael Tah,Q111366081,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Biwongo Née Assombang Atu'U M.L..,Q111366082,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bol Alima Gibering,Q111366083,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bomoukou Nkono Réné,Q111366084,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Chia Emmanuel Ngam,Q111366085,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Dewa Mohaman,Q111366086,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Divawoui Benoît,Q111366087,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Djafarou Mohamadou,Q111366088,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Dooh Priso Emmanuel,Q111366089,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ebai John Tong,Q111366090,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ebanga Ekata Gaston,Q111366091,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Effoe Johnson Vekima,Q111366092,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Efoua Mbozo'O Samuel,Q111366093,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Egbe Batuo Stephen,Q111366094,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ekoumou Evouna,Q111366095,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Etouki Menkoue,Q111366096,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Etoundi Ayissi Florent Mesmin,Q111366097,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Etoundi Ngoa Laurent,Q111366098,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Eyebe Lebogo Paul,Q111366099,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Eyombwan Brunot,Q111366100,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Fopoussi Evariste,Q111366101,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Fouedjeu Pierre,Q111366102,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Gaou Andre,Q111366103,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Godom Gadjere Etienne,Q111366104,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Gombol Félix,Q111366105,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Guyat Emile Ahmadou,Q111366106,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Hamadou Bobodji,Q111366107,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Hamadou Malloum,Q111366108,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kack Kack Etienne Gérard,Q111366110,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kalvoksou Rigobert,Q111366111,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kamssouloum Abba Habir,Q111366112,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kdji Jean Patrice,Q111366113,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kenfack Christophe,Q111366114,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kenmogne Yvette Claudine,Q111366115,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Keyanfe Jean Robert,Q111366116,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kodock Augustin Fréderick,Q111366117,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Konglimnyuy Joseph Kwi,Q111366118,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kubuku C.Oyong,Q111366119,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Lebogo Bessala Longin,Q111366120,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Longtchi Abenicot,Q111366121,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Maka Daniel,Q111366122,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mamoudou Abdouramani,Q111366123,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mandeng Ambassa Patrice,Q111366124,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbang Reuben Awuh,Q111366125,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbarga Mvondo Jean Albert,Q111366126,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbinkar Ngong Michael,Q111366127,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mengolo Avomo Raymond,Q111366128,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Messebe Abeng Prosper,Q111366129,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mokube Martin Massa,Q111366131,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mongkuo Ngupepong Laurence,Q111366132,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Monthe Nkouobite Jean,Q111366133,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mosaki Elias Njio,Q111366134,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mouatong Mouatong,Q111366135,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Moukouri Dina Manga Bell Charles,Q111366136,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mouliom Mah Issa,Q111366137,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mukete Abel,Q111366138,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Najeme Samy Njumbe Ekema,Q111366139,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Namata Ewanga Ebenezer,Q111366140,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Namongo Ndeley Benedict,Q111366141,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nana Hamadou,Q111366142,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nassourou Hamadou,Q111366143,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ncharro Mama,Q111366144,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ndanga Ndinga Badel,Q111366145,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ndobegang Michael Mbapndah,Q111366146,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ndogmo Jean,Q111366147,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngniman Zacharie,Q111366148,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngollo Ngama Ngollo Emmanuel,Q111366149,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngoung Jean,Q111366150,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nguenevit,Q111366151,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nguizaye Ndekone,Q111366152,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Njifako Yaka Simon Njutapmvoui,Q111366153,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Njifan Tawo Moise Zola,Q111366154,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Njoh Mouelle Ebenezer,Q111366155,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nkodo Bala Max,Q111366156,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nkolo Mama Pierre Damien,Q111366157,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nnanga Ndoume Etienne,Q111366158,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Noah Simon Chrysogone Jean,Q111366159,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Noumba Serge Siméon,Q111366160,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nsoh Zamcho Clément,Q111366161,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ntsimi Menye Antoine Louis Marie,Q111366162,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ntsogo Beyeme Salomé,Q111366163,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nyobe Mangog Philippe,Q111366164,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Onana Owona Isidore,Q111366165,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ouetchoua Macias,Q111366166,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Oyie Ndzie Née Ntsama Marie T.,Q111366167,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Penne Robert,Q111366169,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Saly Abdourahman Abbassi,Q111366170,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Shey Ndze Sammy,Q111366171,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Simo Emmanuel,Q111366172,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Siyam Siewe Alphonse,Q111366173,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Souleymanou Sali,Q111366174,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tadonkeng Maurice,Q111366175,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tansah Jones Ndzie,Q111366176,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tchana Mesack,Q111366177,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tchatchouang Paul,Q111366178,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tchoua Jean Pierre,Q111366179,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tchuenkam,Q111366180,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tessue Daniel,Q111366181,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tiani Yuinang Fidèle,Q111366182,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tjoues Née Hanglop Généviève.,Q111366183,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tomedi Ndando Victoria,Q111366185,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tsitsol Louis Philippe,Q111366186,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tsomelou Jean,Q111366187,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Yondo Marcel,Q111366188,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Zaoro Adamou Samuel,Q111366189,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Zimri Jean Baptiste,Q111366190,1997-05-18,2002-06-29,,,,,
Cameroon,Member of the National Assembly of Cameroon,Françoise Foning,Q17628636,1997-05-18,2007-07-21,female,1949,2015-01-23,FrancoiseFoning.jpg,Françoise Foning
Cameroon,Member of the National Assembly of Cameroon,Hamadou Sali,Q18414272,1997-05-18,2002-06-29,male,1965-01-25,,Hamadou Sali.jpg,
Cameroon,Member of the National Assembly of Cameroon,Abba Boukar,Q28497635,1997-05-18,2002-06-29,male,1942,,,
Cameroon,Member of the National Assembly of Cameroon,Cavayé Yéguié Djibril,Q4160254,1997-05-18,2002-06-29,male,1940,,CavayeYeguie.jpg,Cavayé Yéguié Djibril
Cameroon,Member of the National Assembly of Cameroon,Dakolé Daïssala,Q5209975,1997-05-18,2002-06-29,male,1943-04-15,,,Dakolé Daïssala
Cameroon,Member of the National Assembly of Cameroon,Joseph Mbah Ndam,Q6799571,1997-05-18,2002-06-29,male,,,"Opposition lawmaker Joseph Mbah Ndam on the rostrum, in Yaounde, Cameroon, April 4, 2017.jpg",Joseph Mbah Ndam
Cameroon,Member of the National Assembly of Cameroon,Adamou Ndam Njoya,Q687116,1997-05-18,2002-06-29,male,1942-05-08,2020-03-07,,Adamou Ndam Njoya
Cameroon,Member of the National Assembly of Cameroon,Pierre Hélé,Q7192268,1997-05-18,2002-06-29,male,1946,,,Pierre Hélé
Cameroon,Member of the National Assembly of Cameroon,Silikam néé Manamourou,Q7515068,1997-05-18,2002-06-29,male,,,,Silikam néé Manamourou
Cameroon,Member of the National Assembly of Cameroon,Bello Bouba Maigari,Q816014,1997-05-18,2002-06-29,male,1947,,,Bello Bouba Maigari
Cameroon,Member of the National Assembly of Cameroon,Emilia Monjowa Lifaka,Q106576581,2002-07-01,2007-07-21,female,1959-04-11,2021-04-20,Emilia Monjowa Lifaka in 2012.jpg,Emilia Monjowa Lifaka
Cameroon,Member of the National Assembly of Cameroon,Ali Adjit,Q111340975,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Aliyoum Fadil,Q111340978,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Ateawung Foju Bernard,Q111340983,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Théophile Baoro,Q111340986,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Benae Serge Gabriel,Q111340991,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Feutheu Jean Claude,Q111341027,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Gonondo Jean,Q111341032,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Haman Tchiouto,Q111341035,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Harouna Nyako,Q111341037,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kamssouloum Abba Kabir,Q111341041,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kwemo Pierre,Q111341050,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mbe Assae Mendomo Theodore,Q111341067,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Ndongho Clement,Q111341089,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ndongo Essomba Jean Bernard,Q111341090,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Sime Pierre,Q111341358,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Wa Mathurin Martial,Q111341373,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Yaya Doumba Marius,Q111341379,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Zam Jean Jacques Noël,Q111341382,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Zondol Herssesse,Q111341383,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Amadou Mohaman,Q111342347,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Awudu Mbaya Cyprian,Q111342348,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Banadzem Joseph Lukong,Q111342349,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Boulou Nguizi Joseph,Q111342496,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Danata Paul,Q111342498,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Fossi Jacob,Q111342517,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Gondji Elias,Q111342523,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ibrahima Dewa,Q111342526,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Koa Luc,Q111342532,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Owona Kono Joseph Hyacinthe,Q111342571,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Sali Dairou,Q111342575,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Sende Pierre,Q111342578,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Viche Taga,Q111342583,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Youwo Bernard,Q111342586,2002-07-01,2007-07-21,male,,,,
Cameroon,Member of the National Assembly of Cameroon,Abakar Mahamat,Q111364142,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Abdoulaye Bougue,Q111364156,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Adjibolo Philémon,Q111364162,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Amassoumou Ndifoane,Q111364165,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ayah Paul Abine,Q111364170,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bokwe Samuel Ngoe,Q111364175,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Djamara Loursantou,Q111364181,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Essame François,Q111364191,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Foinding Calvin,Q111364195,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Fongang Joseph Confiance,Q111364196,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Fonso Peter Choo,Q111364197,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Hamadou Ali Bachir,Q111364200,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Hamatoukour Bobbo,Q111364201,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Kegne M. Joséphine Ép. Fotso,Q111364207,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Lyonga Rachel C. Née Epoupa,Q111364215,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Matta Joseph Roland,Q111364218,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mboui Joseph,Q111364221,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mohamadou Gassimou,Q111364228,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Mvindi Obama Gaston,Q111364234,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Naseli Emmanuel Sako,Q111364236,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ndi François,Q111364237,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ngoran Lawrence Tondze,Q111364243,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nguini Effa Marie-Rose,Q111364244,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Njocke Abel Calvin,Q111364247,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Nkele Palmy William Mboe,Q111364248,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ondigui Thaddeus,Q111364259,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Peyipahouo Riratou,Q111364261,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Sani Mohamadou,Q111364266,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Sassouan Hiri Hiri,Q111364267,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Sonke Benjamin,Q111364269,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Tchoffo Lucas,Q111364272,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Abanda Metogo Valere,Q111364921,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Abunaw Rose Agbor,Q111364922,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ahmadou Bakoura,Q111364923,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Aka Amuam Joseph,Q111364924,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Alake Atengouassi Joseph,Q111364925,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Alioum Alhadji Hamadou,Q111364926,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Amougou Ekoman Marcel D.,Q111364927,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Amougou Nkolo Jean Pierre,Q111364928,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Amougou Noma Nicolas,Q111364929,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Amrakaye Martin,Q111364930,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Andze Andze Emile,Q111364931,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Anyangwe A. Christopher,Q111364932,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Assene Nkou,Q111364933,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ava Ava Joseph Emmanuel Christian,Q111364934,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Ayuk Arrey Peter,Q111364935,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bangsi Emmanuel,Q111364936,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Batoum Themotio,Q111364937,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Belong Maurice,Q111364938,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bile Bidjang Martin,Q111364939,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Blama Malla,Q111364940,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Booto A Ngon André,Q111364941,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bouba Djoulde,Q111364942,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bouba Samali Bernard,Q111364943,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Bungong Jinka Jonathan,Q111364944,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Che Phlilip,Q111364945,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Chedjou Gabriel,Q111364946,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Chemo Sama Eyikeshi,Q111364947,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Chief Esong Joseph Ntongwe,Q111364948,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Danwe Raidandi,Q111364949,2002-07-01,2007-07-21,,,,,
Cameroon,Member of the National Assembly of Cameroon,Daoua Youssoufa,Q111364950,2002-07-01,2007-07-21,,,,,
